"","BatProtein","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","eggNOG_OGs","Preferred_name","ortho_gene"
"2075","XP_045680227","FGF11",37.1481360048167,-1.18618393299557,0.0967306905280674,-12.262746461542,1.43550620807776e-34,2.39744489938653e-33,TRUE,"3J91V","FGF11","FGF11_3J91V"
"2078","XP_045680233","PFN1",1612.37867647793,-0.131062018996611,0.0430468045230202,-3.04463990878866,0.00232959047829063,0.00623961312035311,TRUE,"3J7Y6","PFN1","PFN1_3J7Y6"
"2080","XP_045680258","MIEF2",7.05051561897447,-0.180968045086927,0.181072527654515,-0.999422979460545,0.317589832583705,0.450532453177716,FALSE,"3JBIK","MIEF2","MIEF2_3JBIK"
"2089","XP_045680303","ADORA2B",212.793673305766,-0.0247196249332305,0.0429547399393457,-0.575480726181461,0.564966222053887,0.690157679507681,FALSE,"3J4AX","ADORA2B","ADORA2B_3J4AX"
"2091","XP_045680306","WDR75",60.6143475582267,0.230502635379036,0.0705586533578417,3.26682305301421,0.00108761637251631,0.00308141956185794,TRUE,"3J59V","WDR75","WDR75_3J59V"
"2096","XP_045680326","EMC6",14.972906652487,-0.245618938417618,0.125984511053512,-1.94959631436988,0.0512242530376535,0.100622206438704,FALSE,"3JH39","EMC6","EMC6_3JH39"
"2099","XP_045680344","RADIL",0.213256737300885,-0.547579907891429,3.01665316196307,-0.181519014116656,0.855960209944828,NA,FALSE,"3J2VY","RADIL","RADIL_3J2VY"
"2101","XP_045680356","ALDH3A1",1.34247824007775,-0.699173958926318,0.449135682207292,-1.55670989107391,0.119539379230278,0.206839506496767,FALSE,"3JFZA","ALDH3A1","ALDH3A1_3JFZA"
"2115","XP_045680398","PITPNM3",2.65527741247334,-1.21388353588484,0.312771415472748,-3.88105650271805,0.000104003672180493,0.000343317042633281,TRUE,"3J6BN","PITPNM3","PITPNM3_3J6BN"
"2121","XP_045680430","UBE2G1",258.702537461473,0.00148041829869466,0.0447536035152,0.0330793094279405,0.97361134240375,0.985349744524638,FALSE,"3J1H0","UBE2G1","UBE2G1_3J1H0"
"2126","XP_045680441","LOC123809355",22.3777108687929,-0.860010120863989,0.111017001882605,-7.74665237107924,9.43467844289996e-15,6.96437382481653e-14,TRUE,"3JNWU","TNFSF12","TNFSF12_3JNWU"
"2127","XP_045680443","TM4SF5",58.4876181297232,-0.725355788831088,0.12201207092865,-5.94495104714076,2.76539486437126e-09,1.46376942424775e-08,TRUE,"3JA2P","TM4SF5","TM4SF5_3JA2P"
"2133","XP_045680459","LOC123809367",0,NA,NA,NA,NA,NA,FALSE,"3JFHM","OR3A2","OR3A2_3JFHM"
"2137","XP_045680475","KCTD11",18.5695231568612,-0.321455317157085,0.12850892555658,-2.50142405101313,0.012369497039899,0.0287378852399217,TRUE,"3J831","KCTD11","KCTD11_3J831"
"2139","XP_045680477","PFAS",35.8178554479955,0.0849251166126942,0.0782124069501672,1.0858266600439,0.277555689007962,0.405882783379659,FALSE,"3JBV7","PFAS","PFAS_3JBV7"
"2141","XP_045680490","MED31",17.9654315581031,0.192388889103168,0.12361202263744,1.5563930190468,0.119614664193974,0.206902784660912,FALSE,"3JGMD","MED31","MED31_3JGMD"
"2142","XP_045680491","TXNDC17",33.9641562147502,-0.202070865264744,0.0803843081750684,-2.51380984488484,0.011943481208227,0.0278410921991473,TRUE,"3JGZP","TXNDC17","TXNDC17_3JGZP"
"2149","XP_045680504","FXR2",83.1401414134877,0.194597015639544,0.0535202716416819,3.63594970037466,0.000276958374588677,0.000858726285008752,TRUE,"3JAQA","FXR2","FXR2_3JAQA"
"2150","XP_045680505","DHX33",43.1283121934494,0.0929710481043113,0.0771402572367579,1.20522087214417,0.228118046870496,0.349423583211489,FALSE,"3JDC8","DHX33","DHX33_3JDC8"
"2157","XP_045680526","ZBTB4",222.097338296198,0.352913680333378,0.0479692782647145,7.35707713561694,1.87980736946239e-13,1.30641315797965e-12,TRUE,"3JE2G","ZBTB4","ZBTB4_3JE2G"
"2159","XP_045680536","FOXK1",127.638784986853,-0.0178447963208514,0.0633220793667012,-0.281810017916678,0.77808918895552,0.858930319920397,FALSE,"3JBMB","FOXK1","FOXK1_3JBMB"
"2163","XP_045680548","ZNF287",26.3231632882754,-0.270137342508233,0.0988064191064388,-2.73400599830694,0.00625689045830113,0.0155289047550994,TRUE,"3JBSD","ZNF287","ZNF287_3JBSD"
"2168","XP_045680567","SENP3",35.977146842595,0.152204611828964,0.0799449969030495,1.90386662987235,0.0569275561145914,0.110032490317691,FALSE,"3JBVF","SENP3","SENP3_3JBVF"
"2169","XP_045680568","VAMP2",78.9220855101132,-0.211363426159493,0.0584875122850647,-3.61382144498333,0.000301716882864694,0.00092902377241591,TRUE,"3JGDT","VAMP2","VAMP2_3JGDT"
"2170","XP_045680570","MAP2K3",657.060585048835,0.0086944512528976,0.044463237915005,0.195542467454074,0.844968295073785,0.905633844168593,FALSE,"3J92D","MAP2K3","MAP2K3_3J92D"
"2180","XP_045680606","LOC123809446",49.6912691702762,-0.0109599324409529,0.0729157450638644,-0.150309544685492,0.880520402972217,0.928591963484414,FALSE,"3J1J0","SCO1","SCO1_3J1J0"
"2189","XP_045680628","LOC123809459",67.6740934878635,-0.682273368182616,0.0683110973326383,-9.98773837375663,1.72471833099454e-23,1.91764278785267e-22,TRUE,"3JBEA","ALOX12","ALOX12_3JBEA"
"2194","XP_045680641","BCL6B",4.41272574051667,-0.0513874226985293,0.241218228342316,-0.213032916507474,0.831301288268786,0.897015254104057,FALSE,"3J6SF","BCL6B","BCL6B_3J6SF"
"2201","XP_045680656","SLC35G6",0.68164238027381,1.87794771741728,0.780974182750454,2.404622020671,0.0161892005809149,0.036537366682687,TRUE,"3JECK","SLC35G6","SLC35G6_3JECK"
"2204","XP_045680666","KLF13",511.138319988444,-0.740586268583831,0.0668488930907445,-11.078512064194,1.59501159635163e-28,2.15622436123994e-27,TRUE,"3JEFM","KLF13","KLF13_3JEFM"
"2206","XP_045680677","MRPL46",4.49420474996322,-0.254187075959865,0.235377673269684,-1.07991158391913,0.280181554356867,0.408891295267977,FALSE,"3JA56","MRPL46","MRPL46_3JA56"
"2212","XP_045680687","CHST12",63.1640388051057,-0.878116653762746,0.0714991696282234,-12.2814944331342,1.13875110093826e-34,1.90979041855053e-33,TRUE,"3JCRN","CHST12","CHST12_3JCRN"
"2217","XP_045680719","NSMCE3",64.2351442848175,1.1940949975092,0.0944178051350684,12.6469260305405,1.1633822294935e-36,2.07480614966288e-35,TRUE,"3J7ZD","NDNL2","NDNL2_3J7ZD"
"2219","XP_045680731","WHAMM",19.241720395544,-0.351355418208517,0.116192683022498,-3.02390313287184,0.00249536322740503,0.00665029232463179,TRUE,"3JBT4","WHAMM","WHAMM_3JBT4"
"2220","XP_045680735","IQGAP1",2388.67293193224,0.329020159586126,0.0441436468736462,7.45339777947868,9.09664842383093e-14,6.39958596662051e-13,TRUE,"3JCBW","IQGAP1","IQGAP1_3JCBW"
"2230","XP_045680762","SEMA4B",30.8905267296922,-0.441583588190363,0.0862365865947143,-5.12060606324404,3.0455526471121e-07,1.35712466901468e-06,TRUE,"3J9SC","SEMA4B","SEMA4B_3J9SC"
"2236","XP_045680793","IDH2",67.472200515145,0.385077356356744,0.0627896571112616,6.13281508568198,8.63374820275877e-10,4.74870960325322e-09,TRUE,"3J8BG","IDH2","IDH2_3J8BG"
"2238","XP_045680802","WDR73",2.42001847917844,-0.116314044273584,0.288468353845344,-0.403212493582375,0.686791909505731,0.791157830514829,FALSE,"3J6HJ","WDR73","WDR73_3J6HJ"
"2244","XP_045680813","SSB",90.728697611697,0.117119717983775,0.054341480791655,2.155254444258,0.0311419285654292,0.0651488915308561,FALSE,"3J8UF","SSB","SSB_3J8UF"
"2254","XP_045680840","TLNRD1",41.1551703510591,0.0698965718931689,0.0993803007536257,0.703324213784077,0.481853724102665,0.6152779264834,FALSE,"3J5MN","MESDC1","MESDC1_3J5MN"
"2255","XP_045680841","ABHD17C",49.4506196628632,0.513470453671726,0.121812461145965,4.21525391442873,2.49497317281435e-05,8.91319787467713e-05,TRUE,"3JBXB","ABHD17C","ABHD17C_3JBXB"
"2261","XP_045680866","BCL2A1",83.6868791647897,1.86597738638919,0.158799155581063,11.7505498033751,7.01608595684803e-32,1.0723441958641e-30,TRUE,"3J863","BCL2A1","BCL2A1_3J863"
"2265","XP_045680878","IREB2",180.037269638114,0.091813134523601,0.044177318079252,2.07828674341192,0.0376829567041706,0.0771019454872343,FALSE,"3JFYD","-","-_3JFYD"
"2268","XP_045680899","NIPA1",290.246962584744,-0.21284861377975,0.044307338200134,-4.80391335670683,1.55594180538681e-06,6.43446349387846e-06,TRUE,"3J6TS","NIPA1","NIPA1_3J6TS"
"2269","XP_045680902","RAMAC",51.0815099745894,0.22182433305146,0.0665343684341898,3.33398119305618,0.000856124461857201,0.00246122350671624,TRUE,"3JH3W","FAM103A1","FAM103A1_3JH3W"
"2277","XP_045680936","CHRNA7",0.438296621675476,0.18563184290651,1.27455309723552,0.145644652473987,0.884201916225861,NA,FALSE,"3J4PR","CHRNA7","CHRNA7_3J4PR"
"2280","XP_045680941","NUDT1",6.46245625768184,0.535598599700175,0.218655144343558,2.44951291362542,0.0143049580152927,0.0327037490174231,TRUE,"3J7W4","NUDT1","NUDT1_3J7W4"
"2296","XP_045680980","GABRG3",0.0404473346198526,0.0194862609704644,3.01744713165554,0.00645786325998467,0.994847406423066,NA,FALSE,"3J8DH","GABRG3","GABRG3_3J8DH"
"2299","XP_045680991","DNAJA4",2784.78777983457,-0.156541728486013,0.0492350441251546,-3.17947777375982,0.00147540683847131,0.00409613815432216,TRUE,"3J2FQ","DNAJA4","DNAJA4_3J2FQ"
"2303","XP_045680996","BTBD1",41.42168302468,-0.18648334381911,0.0805003135342127,-2.31655425465957,0.0205280257414021,0.0451661639511321,TRUE,"3J1NX","BTBD1","BTBD1_3J1NX"
"2311","XP_045681018","ASB7",39.1330069273592,-0.254764452527602,0.0844601666230083,-3.01638586228173,0.002558075036562,0.00680610970149329,TRUE,"3J6KV","ASB7","ASB7_3J6KV"
"2312","XP_045681019","ALDH1A3",0.0476601701616897,0.024453437669766,3.0168259487033,0.00810568394914418,0.99353267074184,NA,FALSE,"3JEU3","ALDH1A3","ALDH1A3_3JEU3"
"2323","XP_045681053","CHSY1",176.961157786687,-0.0392102571013883,0.0701782474101956,-0.55872380044207,0.576350233560628,0.700153303127561,FALSE,"3JCEA","CHSY1","CHSY1_3JCEA"
"2325","XP_045681055","TMC3",5.94383574374789,-0.312678867892283,0.213432473116471,-1.46500138112373,0.142920540941861,0.240017286364393,FALSE,"3J8D6","TMC3","TMC3_3J8D6"
"2332","XP_045681084","N4BP3",42.3616746417302,0.615972677758612,0.100296839511293,6.1414963897168,8.17476840916167e-10,4.50708603521627e-09,TRUE,"3J3GM","N4BP3","N4BP3_3J3GM"
"2334","XP_045681095","NRIP3",2.59719422386339,0.863116255992414,0.361703421535196,2.38625405402317,0.0170209881143874,0.0382316478618623,TRUE,"3JCS9","NRIP3","NRIP3_3JCS9"
"2335","XP_045681097","ASCL3",0.375239365502695,-0.227049671760002,2.24291087873026,-0.10122991239337,0.919367952020583,NA,FALSE,"3JFWM","ASCL3","ASCL3_3JFWM"
"2343","XP_045681116","CUNH11orf94",0.405465703918917,0.661738001942775,1.15191256398334,0.574468950711387,0.565650505717197,NA,FALSE,"3JHBI","C11orf94","C11orf94_3JHBI"
"2346","XP_045681121","ALX4",0.132229890431965,-0.0165576717702311,3.01556591959663,-0.00549073447959841,0.995619049744207,NA,FALSE,"3J37H","ALX4","ALX4_3J37H"
"2350","XP_045681135","CAPRIN1",576.449707391904,0.0467479616370044,0.0346103478091555,1.3506932058232,0.176793729591319,0.285279173363287,FALSE,"3J40B","CAPRIN1","CAPRIN1_3J40B"
"2355","XP_045681175","DEPDC7",2.27425560197283,0.457964697791824,0.319840786377273,1.43185208796862,0.152186156575383,0.253059598462261,FALSE,"3J7WP","DEPDC7","DEPDC7_3J7WP"
"2356","XP_045681184","CDHR2",0.135163045212999,-0.0462093990377952,3.01671634368794,-0.015317780584337,0.987778657292434,NA,FALSE,"3JCDQ","CDHR2","CDHR2_3JCDQ"
"2365","XP_045681222","TMEM86A",0.817107428389357,0.0645841763102331,0.620200457116879,0.104134357801774,0.917062725484568,0.951113699313932,FALSE,"3JDDH","TMEM86A","TMEM86A_3JDDH"
"2366","XP_045681223","KBTBD4",17.4514928503707,-0.0720510769003066,0.11641131755516,-0.618935327024076,0.535958964737108,0.66576509503603,FALSE,"3J9J5","KBTBD4","KBTBD4_3J9J5"
"2369","XP_045681229","NDUFS3",503.557255646611,-0.513733649291457,0.051955215963242,-9.88800912029545,4.69267221189052e-23,5.13567328144988e-22,TRUE,"3J6NZ","NDUFS3","NDUFS3_3J6NZ"
"2376","XP_045681290","RCN1",54.7039746300996,-0.917480941779448,0.0850788227683554,-10.7838932407125,4.10150605154473e-27,5.22730099558161e-26,TRUE,"3JEN8","RCN1","RCN1_3JEN8"
"2378","XP_045681293","PDE3B",734.509664585747,1.27846995801846,0.0489678259326366,26.1083667422198,2.92954787455722e-150,7.01036433922027e-148,TRUE,"3J9BQ","PDE3B","PDE3B_3J9BQ"
"2381","XP_045681304","LRP4",6.95095788831713,0.0423359000736412,0.236024669574779,0.179370657100859,0.857646669954586,0.913725101959059,FALSE,"3JCD1","LRP4","LRP4_3JCD1"
"2382","XP_045681317","IPO7",787.822525741023,0.341738594799225,0.0501933499677535,6.80844364878562,9.86602183891174e-12,6.147762461845e-11,TRUE,"3JEWF","IPO7","IPO7_3JEWF"
"2387","XP_045681332","PSMC3",37.5029213689714,0.385724395201959,0.079334196447223,4.86201931166671,1.16194283637498e-06,4.86535113491775e-06,TRUE,"3JEC4","PSMC3","PSMC3_3JEC4"
"2391","XP_045681344","CRY2",13.4132138788851,0.646375470140809,0.137408719115017,4.7040353356308,2.55069072418391e-06,1.02726009497213e-05,TRUE,"3J7G6","CRY2","CRY2_3J7G6"
"2405","XP_045681387","CCDC34",13.7928886968434,0.0960256524910962,0.134129059167306,0.715919824438035,0.474040856608748,0.607683461582159,FALSE,"3JE7E","CCDC34","CCDC34_3JE7E"
"2407","XP_045681395","IGSF22",0.169415282597031,0.431466782559953,3.01564352475161,0.143076188885917,0.886230009965096,NA,FALSE,"3J8Q3","IGSF22","IGSF22_3J8Q3"
"2414","XP_045681420","ABTB2",116.557442491649,2.03047846241801,0.0940453694360441,21.5904140160653,2.21024030993291e-103,2.42717691021605e-101,TRUE,"3JAF2","ABTB2","ABTB2_3JAF2"
"2416","XP_045681424","KIF18A",78.3908768429185,0.0566248576866001,0.0699893427250251,0.80904971359809,0.418486551425719,0.554970626882427,FALSE,"3JEF7","KIF18A","KIF18A_3JEF7"
"2421","XP_045681463","SPON1",6.97599537046883,-0.387713346598649,0.173120512054767,-2.23955753132243,0.025119662412537,0.0539653688141773,FALSE,"3JD95","SPON1","SPON1_3JD95"
"2424","XP_045681476","CUNH11orf96",46.8584712026474,1.43230164355421,0.182454903021938,7.85016801319935,4.15480288324436e-15,3.12741571019046e-14,TRUE,"3JFGQ","C11orf96","C11orf96_3JFGQ"
"2427","XP_045681483","PDHX",177.082854778665,-0.137076222057505,0.0497812794243556,-2.75356968809524,0.00589492186300802,0.0146736969771165,TRUE,"3JCZM","PDHX","PDHX_3JCZM"
"2428","XP_045681486","PARVA",0.289635704366198,-0.686080750074508,1.78085842192882,-0.385252831795255,0.700050104238969,NA,FALSE,"3J3WM","PARVA","PARVA_3J3WM"
"2432","XP_045681499","EIF3M",1679.37438932346,0.00673117826790672,0.0460408511846533,0.146200126511788,0.883763405691895,0.930727907516869,FALSE,"3JAIF","EIF3M","EIF3M_3JAIF"
"2434","XP_045681517","LIN7C",136.625494628825,0.135949290833171,0.0573417261891874,2.37086149769252,0.0177466799065065,0.0396505739884363,TRUE,"3J355","LIN7C","LIN7C_3J355"
"2435","XP_045681520","LOC123810105",81.6755459427597,0.102109553786144,0.0653514900756893,1.56246710928676,0.118177988341573,0.204837587792481,FALSE,"3J3D2","CYP2R1","CYP2R1_3J3D2"
"2438","XP_045681525","CTR9",199.38481213527,0.113637026396982,0.0414953465630307,2.73854867615985,0.00617110244044549,0.0153373562901353,TRUE,"3J8YB","CTR9","CTR9_3J8YB"
"2445","XP_045681546","CSTF3",119.005038400632,0.236111978052376,0.0696620926743124,3.38938968078748,0.000700483882157114,0.00204494866763019,TRUE,"3JBDD","CSTF3","CSTF3_3JBDD"
"2446","XP_045681547","SWAP70",98.2189521175408,0.227509785678858,0.060609090265046,3.75372381740014,0.000174226822657058,0.000557671920075984,TRUE,"3J5YY","SWAP70","SWAP70_3J5YY"
"2450","XP_045681573","HSD17B12",41.8549517719356,0.106718293229545,0.0722759720885028,1.476539023216,0.139799247375545,0.235812870402116,FALSE,"3J3K0","HSD17B12","HSD17B12_3J3K0"
"2456","XP_045681586","NUP160",72.007479733657,0.0171949292295845,0.0625302103025615,0.274985949133776,0.783327033297087,0.86269283726145,FALSE,"3J74Z","NUP160","NUP160_3J74Z"
"2459","XP_045681611","COPB1",148.032695663024,0.404071404980138,0.0582925435091133,6.93178545068918,4.15561894251431e-12,2.6502401951206e-11,TRUE,"3J5NJ","COPB1","COPB1_3J5NJ"
"2466","XP_045681686","EIF3F",240.878754245289,0.0249660674353323,0.0436513990853705,0.571941975708621,0.56736128528371,0.691959796664668,FALSE,"3J1PN","EIF3F","EIF3F_3J1PN"
"2469","XP_045681704","RRAS2",59.7997608731286,0.116302221945478,0.0713333843237169,1.63040381510134,0.103016178879503,0.18250369016299,FALSE,"3J61W","RRAS2","RRAS2_3J61W"
"2473","XP_045681715","NAT10",31.1834463312559,0.36303648263466,0.0977963138602242,3.71216938864926,0.000205490384244122,0.00065150515927035,TRUE,"3J539","NAT10","NAT10_3J539"
"2475","XP_045681717","LOC123810195",51.8334559705195,0.185560510815418,0.0739939391368019,2.50777986656919,0.0121492328816956,0.0282683733580979,TRUE,"3J75S","ARL14EP","ARL14EP_3J75S"
"2479","XP_045681722","CUNH11orf58",88.056459553929,0.026296441970237,0.0534823492682086,0.491684496474958,0.622942399817823,0.741252448885198,FALSE,"3JCFJ","C11orf58","C11orf58_3JCFJ"
"2480","XP_045681723","CD82",559.119231739303,2.13656679534008,0.129092910420539,16.5506129529491,1.58480867928203e-61,6.3050217257888e-60,TRUE,"3J6Q1","CD82","CD82_3J6Q1"
"2481","XP_045681724","FANCF",6.53094783022781,-0.189989094159877,0.176907531452074,-1.07394576477569,0.282846990154509,0.411635395003626,FALSE,"3J80J","FANCF","FANCF_3J80J"
"2493","XP_045681772","ZNF408",19.5788283564646,-0.388780816371081,0.13827478606261,-2.81165371823497,0.00492875335139334,0.012460217988472,TRUE,"3J3IA","ZNF408","ZNF408_3J3IA"
"2496","XP_045681777","MAML1",164.519466573432,-0.232281104202558,0.0429722060181391,-5.40538002876811,6.46711260985613e-08,3.04872732942732e-07,TRUE,"3J8NM","MAML1","MAML1_3J8NM"
"2500","XP_045681795","INHBB",2.23013461165475,-1.2538849552341,0.340341667180485,-3.68419466714653,0.000229426857464579,0.000721396510243107,TRUE,"3J9AM","INHBB","INHBB_3J9AM"
"2501","XP_045681797","LCT",1.88279841982224,0.0154196128118971,0.393166186894994,0.0392190715424247,0.96871572844128,0.982735219236963,FALSE,"3J2JQ","LCT","LCT_3J2JQ"
"2506","XP_045681816","BNIP1",3.22311084280599,0.469312672148044,0.260756540013268,1.79981170222677,0.0718903755429229,0.134290852974448,FALSE,"3JAEE","BNIP1","BNIP1_3JAEE"
"2507","XP_045681821","MAP3K2",447.280947236723,0.300292203874574,0.0433620414235081,6.92523216196586,4.35261106689471e-12,2.77146200299932e-11,TRUE,"3J6J4","MAP3K2","MAP3K2_3J6J4"
"2513","XP_045681864","NPTX2",0.0737413283617678,-0.0584901979997128,3.01688501036351,-0.0193876126530475,0.984531892223543,NA,FALSE,"3J5IS","NPTX2","NPTX2_3J5IS"
"2516","XP_045681872","TNFAIP6",14.5810739576111,4.40123204265265,0.407822968622128,10.7920160983641,3.75461096725011e-27,4.80428392960264e-26,TRUE,"3J9H1","TNFAIP6","TNFAIP6_3J9H1"
"2522","XP_045681884","LOC123810333",21.1426653216436,0.0474315056382344,0.101864914450357,0.465631428585254,0.64147934270056,0.756293720238112,FALSE,"3JFTA","C4A","C4A_3JFTA"
"2525","XP_045681913","GNL1",28.7780273606026,0.877636291623553,0.0896741015442649,9.78695383070367,1.2809693557673e-22,1.37652692232018e-21,TRUE,"3J5MW","GNL1","GNL1_3J5MW"
"2526","XP_045681917","HS6ST1",53.6040738682887,-0.0759078705998587,0.0707197712070779,-1.07336137128596,0.283109009200876,0.4118953488673,FALSE,"3J74M","HS6ST1","HS6ST1_3J74M"
"2536","XP_045681970","DARS1",92.1854269813383,0.0814643913760575,0.0552666523185866,1.47402435208945,0.140475034578231,0.236703755059672,FALSE,"3J3QU","DARS","DARS_3J3QU"
"2541","XP_045681990","CXCR4",1433.43539985152,2.00898820714469,0.0584058909765048,34.3970132730764,2.79455679094687e-259,2.13357757282148e-256,TRUE,"3JFYR","CXCR4","CXCR4_3JFYR"
"2542","XP_045681991","MCM6",83.4002998933958,-0.0134018127818107,0.0518391763530632,-0.258526730643527,0.796000421846271,0.872139464898726,FALSE,"3J46S","MCM6","MCM6_3J46S"
"2558","XP_045682045","TFCP2L1",6.62780762722064,-0.276577292997644,0.189416122715254,-1.46015708184154,0.14424690759593,0.241959312366432,FALSE,"3JCTS","TFCP2L1","TFCP2L1_3JCTS"
"2562","XP_045682056","MCCD1",1.38708996299227,0.482545186908573,0.390973408563328,1.23421485026753,0.217122855203968,0.336081361023867,FALSE,"3JHEI","MCCD1","MCCD1_3JHEI"
"2568","XP_045682065","MARCO",0,NA,NA,NA,NA,NA,FALSE,"3J6WN","MARCO","MARCO_3J6WN"
"2569","XP_045682066","LSM2",11.8896659715156,0.210149422100702,0.135412702747412,1.55191808328866,0.120681825444048,0.208321673917358,FALSE,"3JHBS","LSM2","LSM2_3JHBS"
"2570","XP_045682067","IER3",224.499437736938,4.28108976555373,0.135956564862131,31.4886579393576,1.24203478973438e-217,6.22298243244104e-215,TRUE,"3JGIQ","IER3","IER3_3JGIQ"
"2575","XP_045682076","UBXN4",261.59133330441,0.279852468354874,0.0511980552889109,5.46607613854989,4.60106769315239e-08,2.19746554436438e-07,TRUE,"3JAXA","UBXN4","UBXN4_3JAXA"
"2576","XP_045682077","FBLL1",7.95695338307325,0.574376671114199,0.176647468837486,3.25154203960104,0.00114780799692317,0.00324164270119238,TRUE,"3J1ZT","FBLL1","FBLL1_3J1ZT"
"2588","XP_045682159","NELFE",17.7450773910113,0.384675076887215,0.114873760036133,3.34867664091624,0.000811985022641129,0.00234315260403262,TRUE,"3J90D","NELFE","NELFE_3J90D"
"2591","XP_045682172","RNF39",9.49433127597048,0.0476927386218432,0.155380896780167,0.306940811966859,0.75888842400573,0.84588835526167,FALSE,"3JFR0","RNF39","RNF39_3JFR0"
