"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","description_Phha","gene_symbol_human","description_human"
"LOC123826466",0.633287088661044,0.487338982793676,0.768988843406623,0.63373999112232,0.526250521546856,0.657063361003893,FALSE,"small nucleolar RNA SNORD58;transcript_id=XR_006787046.1",NA,NA
"HYLS1",7.44602586341531,-0.109028045849099,0.172120291805803,-0.633440977267872,0.526445712846708,0.657183738600174,FALSE,"HYLS1 centriolar and ciliogenesis associated%2C transcript variant X1;transcript_id=XM_045860301.1",NA,NA
"LOC123819749",478.907975411556,0.0307249381018743,0.048505681183887,0.633429679822345,0.526453088357283,0.657183738600174,FALSE,"transducin-like enhancer protein 4 isoform X1","TLE4","TLE family member 4"
"PSME1",166.531773482612,-0.0287959401000234,0.0454622403376165,-0.633403454959014,0.526470209400702,0.657183738600174,FALSE,"proteasome activator subunit 1;transcript_id=XM_045841147.1",NA,NA
"ZC3H6",390.159119697587,0.0299764602250052,0.0473402563578396,0.633212883310486,0.526594633670923,0.657287752774454,FALSE,"zinc finger CCCH-type containing 6%2C transcript variant X1;transcript_id=XM_045827199.1",NA,NA
"LOC123821142",0.503401930038169,-0.622189290667787,0.983292877143987,-0.632760904843489,0.526889790540868,0.657604840028102,FALSE,"chromobox protein homolog 1-like;transcript_id=XM_045842428.1",NA,NA
"LOC123817849",1.03349262100511,-0.330643721229015,0.522625558506624,-0.632658919655236,0.526956401913293,0.657636655154061,FALSE,"U6 spliceosomal RNA;transcript_id=XR_006785547.1",NA,NA
"SH3PXD2A",3.65547780196268,-0.156778121472241,0.247947054212944,-0.632304836086482,0.527187704079951,0.657873981846962,FALSE,"SH3 and PX domains 2A%2C transcript variant X2;transcript_id=XM_045853788.1",NA,NA
"LOC123825687",6.48730197960707,0.419898173466906,0.664298346475233,0.632092757260176,0.527326267622965,0.657995552632759,FALSE,"selenide%2C water dikinase 2-like;transcript_id=XM_045849302.1",NA,NA
"TCF15",1.08198819306148,-0.328382091729403,0.519645829585645,-0.631934431170646,0.52742972345925,0.658073300615055,FALSE,"transcription factor 15;transcript_id=XM_045833370.1",NA,NA
"CDK20",8.56832821627599,-0.102110265084781,0.161629912710821,-0.631753512528776,0.527547954736384,0.65816947032522,FALSE,"cyclin dependent kinase 20%2C transcript variant X3;transcript_id=XM_045839853.1",NA,NA
"TXNRD2",27.3291626523764,-0.0701325466094567,0.111122190872529,-0.63112998455824,0.52795553705508,0.658626591585171,FALSE,"thioredoxin reductase 2%2C transcript variant X1;transcript_id=XM_045819916.1",NA,NA
"KCNJ9",0.400144048017786,-1.08996116299247,1.72703889299399,-0.631115585997556,0.527964950875918,NA,FALSE,"potassium inwardly rectifying channel subfamily J member 9%2C transcript variant X1;transcript_id=XM_045841340.1",NA,NA
"FAM177A1",950.951445097616,-0.024016894074898,0.0380636277918335,-0.630967027269291,0.52806208399876,0.658670427410464,FALSE,"family with sequence similarity 177 member A1;transcript_id=XM_045848528.1",NA,NA
"LOC123805672",2.72824768566134,0.223043870475159,0.353504679509717,0.630950262906006,0.528073045723565,0.658670427410464,FALSE,"small nucleolar RNA SNORD15;transcript_id=XR_006783335.1",NA,NA
"STX19",4.45471904202947,-0.144094482975472,0.228471100893193,-0.630690194130216,0.52824311190836,0.658831169675615,FALSE,"syntaxin 19%2C transcript variant X3;transcript_id=XM_045851793.1",NA,NA
"ERI3",23.6133634513269,0.0617325687279314,0.0979113091190282,0.630494774131605,0.528370920822126,0.658939187204325,FALSE,"ERI1 exoribonuclease family member 3%2C transcript variant X7;transcript_id=XM_045860010.1",NA,NA
"ATXN10",99.6353442059477,-0.0372749774137328,0.0591492392034967,-0.630185238486198,0.528573396068634,0.659140298115061,FALSE,"ataxin 10%2C transcript variant X1;transcript_id=XM_045834853.1",NA,NA
"EXOG",39.7568078614266,-0.0628493352935879,0.0997422107396755,-0.630117728768044,0.528617561163194,0.659143977520892,FALSE,"exo/endonuclease G;transcript_id=XM_045856987.1",NA,NA
"ELF5",3.32975141400523,0.161992257722107,0.257251303754554,0.629704321641322,0.528888054530973,0.659429847673957,FALSE,"E74 like ETS transcription factor 5%2C transcript variant X1;transcript_id=XM_045825416.1",NA,NA
"EXOC6",704.86589402242,0.0377851206776206,0.0600794576059556,0.628919137809843,0.52940199625202,0.660019186627577,FALSE,"exocyst complex component 6%2C transcript variant X1;transcript_id=XM_045854451.1",NA,NA
"ENG",10.7211665209064,-0.10167971850428,0.161872982747638,-0.628145084981848,0.529908900663961,0.660573101967771,FALSE,"endoglin;transcript_id=XM_045846329.1",NA,NA
"ST6GALNAC5",64.1290511504705,0.0425168385335761,0.0676959299271838,0.628056052694878,0.529967221099965,0.660573101967771,FALSE,"ST6 N-acetylgalactosaminide alpha-2%2C6-sialyltransferase 5;transcript_id=XM_045835611.1",NA,NA
"RPL7",545.503426264403,-0.025653264089,0.0408498576934645,-0.627989068689074,0.530011100999701,0.660573101967771,FALSE,"ribosomal protein L7;transcript_id=XM_045849528.1",NA,NA
"HOXB3",0.993346498431686,-0.362736266545144,0.577616145455635,-0.627988447689617,0.530011507812821,0.660573101967771,FALSE,"homeobox B3%2C transcript variant X3;transcript_id=XM_045836230.1",NA,NA
"MEI1",6.76946535131284,-0.119233956571729,0.190135309915332,-0.627100545526364,0.530593329569159,0.661246717041967,FALSE,"meiotic double-stranded break formation protein 1;transcript_id=XM_045835009.1",NA,NA
"CTXN1",1.68305978198007,0.228466542797898,0.364397366542802,0.626970894343887,0.530678314111264,0.661301096897417,FALSE,"cortexin 1;transcript_id=XM_045850564.1",NA,NA
"PLPPR5",0.557021038142278,-0.908227194459338,1.44900509939198,-0.626793649546466,0.530794506782069,0.661394355042121,FALSE,"phospholipid phosphatase related 5;transcript_id=XM_045817018.1",NA,NA
"STX1A",1.27266186966315,0.274363584620067,0.437772758580654,0.626726033638109,0.530838835733014,0.66139806013385,FALSE,"syntaxin 1A%2C transcript variant X2;transcript_id=XR_006783482.1",NA,NA
"NUDT21",37.9689218898769,-0.0513119697772954,0.0818922174408645,-0.626579318289293,0.530935028692193,0.661410467395603,FALSE,"nudix hydrolase 21;transcript_id=XM_045819125.1",NA,NA
"PTPRB",12.4581415261057,0.079759322064294,0.127293262291309,0.626579291225686,0.530935046437085,0.661410467395603,FALSE,"protein tyrosine phosphatase receptor type B%2C transcript variant X1;transcript_id=XM_045830030.1",NA,NA
"RELCH",143.344750450236,-0.0267540413733149,0.0427025032264057,-0.626521617045888,0.530972862558129,0.661410467395603,FALSE,"RAB11 binding and LisH domain%2C coiled-coil and HEAT repeat containing%2C transcript variant X3;transcript_id=XR_006786991.1",NA,NA
"FAM120C",49.5753858030993,-0.0460118880193033,0.0734554363559432,-0.626391868347815,0.531057941887636,0.661438837871269,FALSE,"family with sequence similarity 120C%2C transcript variant X6;transcript_id=XR_006784955.1",NA,NA
"LOC123813372",1.48856497084334,0.236077616217543,0.376936483786266,0.626306092332008,0.531114191072853,0.661438837871269,FALSE,"uncharacterized LOC123813372;transcript_id=XR_006784743.1",NA,NA
"LOC123814397",6.44590311993031,0.121996410500089,0.194789819101142,0.626297673374521,0.53111971212048,0.661438837871269,FALSE,"uncharacterized LOC123814397%2C transcript variant X2;transcript_id=XR_006784899.1",NA,NA
"LOC123823511",0.359498905286528,1.09662296269775,1.75111885110561,0.626241309666319,0.531156675489253,NA,FALSE,"bile salt-activated lipase-like","CEL","carboxyl ester lipase"
"NWD1",5.58397656613043,0.132060015807431,0.210898510186651,0.626178040283711,0.531198169159598,0.661485036157397,FALSE,"NACHT and WD repeat domain containing 1%2C transcript variant X2;transcript_id=XM_045853257.1",NA,NA
"BTBD3",2.49714317520455,-0.221590974715939,0.353917522589493,-0.626109080710765,0.531243396473835,0.661489850498758,FALSE,"BTB domain containing 3%2C transcript variant X2;transcript_id=XM_045833221.1",NA,NA
"LOC123818121",2.53162608227746,0.185336238302341,0.296239402353652,0.625629935889102,0.531557698758935,0.661829682853378,FALSE,"uncharacterized LOC123818121;transcript_id=XR_006785575.1",NA,NA
"GTF2F1",36.5597444040927,0.054338526640385,0.0869202510156812,0.625153816348066,0.531870109906694,0.662167107873094,FALSE,"general transcription factor IIF subunit 1%2C transcript variant X2;transcript_id=XM_045831846.1",NA,NA
"LOC123808938",11.3661085803648,0.0887700244906192,0.142027474842075,0.625020085651214,0.531957875526633,0.662172260026936,FALSE,"cytochrome c oxidase assembly protein COX16 homolog%2C mitochondrial","COX16","cytochrome c oxidase assembly factor COX16"
"STX2",1006.85512376547,0.0314286590305141,0.0502851708267309,0.62500849681527,0.531965481465951,0.662172260026936,FALSE,"syntaxin 2%2C transcript variant X2;transcript_id=XM_045844255.1",NA,NA
"KBTBD4",17.6320591813174,-0.0714232394952858,0.11428481741779,-0.624958250002572,0.531998459894085,0.662172260026936,FALSE,"kelch repeat and BTB domain containing 4%2C transcript variant X1;transcript_id=XM_045825267.1",NA,NA
"JAM2",15.4474504117841,0.0814665103923504,0.130419974844102,0.624647493527977,0.532202441311007,0.662374602637116,FALSE,"junctional adhesion molecule 2%2C transcript variant X2;transcript_id=XM_045851948.1",NA,NA
"LOC123809975",268.966439938492,-0.0308782553932029,0.0494455972431485,-0.624489481669302,0.532306175923417,0.662452157150666,FALSE,"L-lactate dehydrogenase A chain","LDHA","lactate dehydrogenase A"
"LOC123815437",0.40667992034069,-0.832899644566183,1.33390763772392,-0.624405784187111,0.532361127376253,NA,FALSE,"U4 spliceosomal RNA;transcript_id=XR_006785094.1",NA,NA
"MRPL28",32.8952340186518,-0.0537799314731783,0.0861321277341333,-0.624388748867118,0.532372312241078,0.662482912361621,FALSE,"mitochondrial ribosomal protein L28%2C transcript variant X1;transcript_id=XM_045848784.1",NA,NA
"TBC1D25",44.4433790969689,-0.0492991865323075,0.0789761118548305,-0.624229091233644,0.532477144293065,0.662530796688314,FALSE,"TBC1 domain family member 25%2C transcript variant X1;transcript_id=XM_045860462.1",NA,NA
"LOC123823825",2.19408984041884,0.218071037564794,0.349358624084559,0.624203962722307,0.532493644759056,0.662530796688314,FALSE,"uncharacterized LOC123823825;transcript_id=XR_006786601.1",NA,NA
"SLIT3",1.21971626350025,0.281142252838209,0.450651642338288,0.623857158002245,0.532721398151,0.662750032946633,FALSE,"slit guidance ligand 3%2C transcript variant X1;transcript_id=XM_045824010.1",NA,NA
"DARS2",6.63415350534076,-0.115033203854572,0.184416373067638,-0.623768930822546,0.532779346516577,0.662750032946633,FALSE,"aspartyl-tRNA synthetase 2%2C mitochondrial;transcript_id=XM_045838811.1",NA,NA
"MSRA",11.1973194212032,0.0945898303813813,0.151647907275448,0.623746361428989,0.532794170799404,0.662750032946633,FALSE,"methionine sulfoxide reductase A%2C transcript variant X1;transcript_id=XM_045831823.1",NA,NA
"MICU2",345.454465474521,0.0330664017404021,0.0530298776698466,0.623542862879429,0.532927844428136,0.662864754700511,FALSE,"mitochondrial calcium uptake 2%2C transcript variant X2;transcript_id=XM_045844869.1",NA,NA
"LOC123807272",0.45662629508016,0.564285162071876,0.905100483612884,0.62345029340767,0.532988656849346,NA,FALSE,"small nucleolar RNA ACA64;transcript_id=XR_006783614.1",NA,NA
"TFRC",7152.17364588217,0.0376304107908515,0.0603656112958222,0.623374964372402,0.53303814595954,0.662950390258256,FALSE,"transferrin receptor%2C transcript variant X1;transcript_id=XM_045851201.1",NA,NA
"CBLB",630.842304237612,0.0230487109936585,0.0369845719374506,0.623197992737057,0.53315442061324,0.663043440813962,FALSE,"Cbl proto-oncogene B%2C transcript variant X2;transcript_id=XM_045851235.1",NA,NA
"LOC123828732",165.597355392948,-0.0335079555426118,0.0537766741046763,-0.623094605616341,0.533222354391967,0.663076363719053,FALSE,"uncharacterized LOC123828732;transcript_id=XR_006787508.1",NA,NA
"PCID2",40.8794082903785,0.0459502143016293,0.073763966514677,0.622935783862525,0.533326721775511,0.663091102331378,FALSE,"PCI domain containing 2%2C transcript variant X2;transcript_id=XM_045821564.1",NA,NA
"ACTN2",3.83650253606094,0.155027892969822,0.248871149056839,0.622924326734296,0.533334251058446,0.663091102331378,FALSE,"actinin alpha 2;transcript_id=XM_045860439.1",NA,NA
"CORO2B",0.365179269259008,-0.915256334103371,1.46929794608324,-0.622920855870795,0.533336532017017,NA,FALSE,"coronin 2B%2C transcript variant X2;transcript_id=XM_045823189.1",NA,NA
"SLC34A1",0.82808065090415,-0.393617273333972,0.631945327550961,-0.622866023647006,0.533372566940866,0.663091102331378,FALSE,"solute carrier family 34 member 1%2C transcript variant X2;transcript_id=XM_045828680.1",NA,NA
"PRKRA",1.48704353087773,-0.25805287297238,0.414326983324514,-0.622824202521863,0.53340005199107,0.663091102331378,FALSE,"protein activator of interferon induced protein kinase EIF2AK2%2C transcript variant X1;transcript_id=XM_045860382.1",NA,NA
"TVP23A",0.571477996801508,0.500066008048593,0.803324229892657,0.622495860874773,0.533615864617361,0.663307828604497,FALSE,"trans-golgi network vesicle protein 23 homolog A;transcript_id=XM_045819610.1",NA,NA
"LOC123813145",0.483288730166486,0.621159836090825,0.998091015831425,0.622347888357045,0.533713138518006,NA,FALSE,"small nucleolar RNA SNORA2/SNORA34 family;transcript_id=XR_006784660.1",NA,NA
"LOC123824760",17.8287807698955,-0.0802011776024462,0.128887853644499,-0.622255513879984,0.533773868023169,0.663452667389022,FALSE,"uncharacterized LOC123824760;transcript_id=XR_006786747.1",NA,NA
"SMIM20",6.27991565800688,0.122386475275684,0.196845911773093,0.621737450238544,0.534114521895043,0.663814115829914,FALSE,"small integral membrane protein 20;transcript_id=XM_045834711.1",NA,NA
"R3HDM4",20027.420955641,-0.0301071240192729,0.0484318998087942,-0.621638303228528,0.534179728739346,0.663814115829914,FALSE,"R3H domain containing 4;transcript_id=XM_045831486.1",NA,NA
"KIAA0586",746.477559245607,0.0303082388106075,0.0487565515581105,0.621623922161201,0.534189187190083,0.663814115829914,FALSE,"KIAA0586 ortholog%2C transcript variant X3;transcript_id=XM_045822185.1",NA,NA
"PALMD",1.09795856037527,-0.287524652794746,0.463212596372726,-0.620718553524369,0.534784819750333,0.664502651096812,FALSE,"palmdelphin;transcript_id=XM_045816699.1",NA,NA
"LOC123816292",5.28420460238661,0.184489020051448,0.297258904741955,0.620634124355668,0.534840381890159,0.664520061184688,FALSE,"U12 minor spliceosomal RNA;transcript_id=XR_006785257.1",NA,NA
"LOC123808268",1.70025386630731,-0.231940857382103,0.373893201086703,-0.620339863650846,0.535034055189556,0.66470905341774,FALSE,"uncharacterized LOC123808268;transcript_id=XR_006783777.1",NA,NA
"MCPH1",9.68796236229794,-0.0933134691930961,0.150475361772112,-0.620124571186712,0.535175776431945,0.664833477743987,FALSE,"microcephalin 1%2C transcript variant X8;transcript_id=XM_045821358.1",NA,NA
"GRIA1",0.876624626717403,-0.356962407620794,0.575759921911726,-0.619984813176215,0.535267785502648,0.664874972554127,FALSE,"glutamate ionotropic receptor AMPA type subunit 1%2C transcript variant X2;transcript_id=XM_045825118.1",NA,NA
"LOC123810551",0.775193940734726,-0.354398824424045,0.57165937559836,-0.619947541406267,0.535292324554927,0.664874972554127,FALSE,"uncharacterized LOC123810551;transcript_id=XR_006784274.1",NA,NA
"TRPV5",0.602975959361384,-0.652347664550357,1.05286936528622,-0.619590317715262,0.535527542862675,0.665072965866061,FALSE,"transient receptor potential cation channel subfamily V member 5%2C transcript variant X2;transcript_id=XM_045857644.1",NA,NA
"LRRC7",4.13706688547536,0.143947473742185,0.2323310503501,0.619579145900948,0.535534899920161,0.665072965866061,FALSE,"leucine rich repeat containing 7%2C transcript variant X2;transcript_id=XM_045835283.1",NA,NA
"ATP6V1C2",0.469019709297917,0.700006321876503,1.13041863028903,0.619245209801187,0.535754832837363,NA,FALSE,"ATPase H+ transporting V1 subunit C2%2C transcript variant X2;transcript_id=XM_045844365.1",NA,NA
"POLR2H",42.9004678007751,-0.0461595793573124,0.0745555812733264,-0.619129762909203,0.535830877641138,0.665388867622853,FALSE,"RNA polymerase II%2C I and III subunit H%2C transcript variant X4;transcript_id=XM_045851305.1",NA,NA
"LOC123823921",2.04550595813567,0.22910060693119,0.370325393788061,0.61864676518053,0.536149086911988,0.665685456802305,FALSE,"small nucleolar RNA SNORA67;transcript_id=XR_006786618.1",NA,NA
"ATG4B",71.0914540011844,-0.044101003880398,0.0712869215866053,-0.618640879685349,0.536152964989089,0.665685456802305,FALSE,"autophagy related 4B cysteine peptidase;transcript_id=XM_045845815.1",NA,NA
"EIF3E",290.774667994994,0.0305443332817681,0.0493912782996689,0.618415524628624,0.536301466816791,0.665784167904922,FALSE,"eukaryotic translation initiation factor 3 subunit E;transcript_id=XM_045861594.1",NA,NA
"LOC123825621",80.2774682757524,0.0551687506626928,0.0892181063574794,0.61835823371595,0.536339223009223,0.665784167904922,FALSE,"interleukin-4 receptor subunit alpha-like","IL4R","interleukin 4 receptor"
"LOC123806542",1.26337540846773,0.268700511015346,0.434557921061858,0.618330717246545,0.536357357549366,0.665784167904922,FALSE,"small Cajal body-specific RNA 20;transcript_id=XR_006783510.1",NA,NA
"TAF1B",10.6179820285334,0.0946264144574352,0.15311459261529,0.618010425010176,0.536568466643762,0.665953332625399,FALSE,"TATA-box binding protein associated factor%2C RNA polymerase I subunit B;transcript_id=XM_045844717.1",NA,NA
